SOCcode,JobName,JobFamily,isBright,isGreen,JobZone,MedianSalary,JobForecast,ChanceAuto,WageGroup
51-4121.07,Solderers and Brazers,Production,FALSE,TRUE,2,41380,48800,-1,"Welders, Cutters, Solderers, and Brazers"
27-4014.00,Sound Engineering Technicians,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,3,52390,1700,13,
39-1021.01,Spa Managers,Personal Care and Service,TRUE,FALSE,3,38400,34400,-1,First-Line Supervisors of Personal Service Workers
25-2059.00,"Special Education Teachers, All Other","Education, Training, and Library",TRUE,FALSE,-1,56680,3200,-1,
25-2052.00,"Special Education Teachers, Kindergarten and Elementary School","Education, Training, and Library",FALSE,FALSE,4,59390,14500,-1,
25-2053.00,"Special Education Teachers, Middle School","Education, Training, and Library",FALSE,FALSE,4,60250,6800,1.6,
25-2051.00,"Special Education Teachers, Preschool","Education, Training, and Library",TRUE,FALSE,5,55840,2100,-1,
25-2054.00,"Special Education Teachers, Secondary School","Education, Training, and Library",FALSE,FALSE,4,60600,11300,0.8,
29-1127.00,Speech-Language Pathologists,Healthcare Practitioners and Technical,TRUE,FALSE,5,77510,13500,0.6,
31-9099.01,Speech-Language Pathology Assistants,Healthcare Support,TRUE,FALSE,3,37830,11700,-1,"Healthcare Support Workers, All Other"
29-1069.11,Sports Medicine Physicians,Healthcare Practitioners and Technical,TRUE,FALSE,5,200890,16500,-1,"Physicians and Surgeons, All Other"
43-3021.01,Statement Clerks,Office and Administrative Support,TRUE,FALSE,2,37800,60500,-1,Billing and Posting Clerks
51-8021.00,Stationary Engineers and Boiler Operators,Production,FALSE,TRUE,3,60440,3700,89,
43-9111.00,Statistical Assistants,Office and Administrative Support,TRUE,FALSE,4,48330,1800,66,
15-2041.00,Statisticians,Computer and Mathematical,TRUE,FALSE,5,87780,5300,22,
43-5081.00,Stock Clerks and Order Fillers,Office and Administrative Support,TRUE,FALSE,-1,25700,279500,64,
43-5081.01,"Stock Clerks, Sales Floor",Office and Administrative Support,TRUE,FALSE,2,25700,279500,-1,Stock Clerks and Order Fillers
43-5081.03,"Stock Clerks- Stockroom, Warehouse, or Storage Yard",Office and Administrative Support,TRUE,FALSE,2,25700,279500,-1,Stock Clerks and Order Fillers
51-9195.03,"Stone Cutters and Carvers, Manufacturing",Production,FALSE,FALSE,2,33340,5300,-1,"Molders, Shapers, and Casters, Except Metal and Plastic"
47-2022.00,Stonemasons,Construction and Extraction,TRUE,FALSE,3,41220,1900,89,
11-3071.02,Storage and Distribution Managers,Management,FALSE,TRUE,4,94730,11400,-1,"Transportation, Storage, and Distribution Managers"
47-2221.00,Structural Iron and Steel Workers,Construction and Extraction,TRUE,TRUE,2,53970,10900,83,
51-2041.00,Structural Metal Fabricators and Fitters,Production,FALSE,TRUE,3,39290,6600,41,
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,Community and Social Service,TRUE,FALSE,5,47790,103900,3,Counselors
53-4041.00,Subway and Streetcar Operators,Transportation and Material Moving,FALSE,FALSE,2,68170,1000,86,
11-9199.04,Supply Chain Managers,Management,FALSE,TRUE,4,107480,91300,-1,"Managers, All Other"
29-1067.00,Surgeons,Healthcare Practitioners and Technical,FALSE,FALSE,5,208000,1200,-1,
29-2099.07,Surgical Assistants,Healthcare Practitioners and Technical,TRUE,FALSE,3,42920,11700,-1,"Health Technologists and Technicians, All Other"
29-2055.00,Surgical Technologists,Healthcare Practitioners and Technical,TRUE,FALSE,3,47300,10400,34,
19-3022.00,Survey Researchers,"Life, Physical, and Social Science",FALSE,FALSE,5,57700,1500,23,
17-3031.00,Surveying and Mapping Technicians,Architecture and Engineering,FALSE,FALSE,-1,44380,7200,96,
17-3031.01,Surveying Technicians,Architecture and Engineering,FALSE,FALSE,3,44380,7200,-1,Surveying and Mapping Technicians
17-1022.00,Surveyors,Architecture and Engineering,FALSE,FALSE,4,62580,4000,38,
13-1199.05,Sustainability Specialists,Business and Financial Operations,TRUE,TRUE,4,70530,119600,-1,"Business Operations Specialists, All Other"
43-2011.00,"Switchboard Operators, Including Answering Service",Office and Administrative Support,FALSE,FALSE,2,29420,6300,96,
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",Production,FALSE,FALSE,3,31000,4200,84,
27-2012.04,Talent Directors,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,4,71680,16000,-1,Producers and Directors
53-7121.00,"Tank Car, Truck, and Ship Loaders",Transportation and Material Moving,FALSE,FALSE,2,38220,1200,72,
47-2082.00,Tapers,Construction and Extraction,FALSE,FALSE,2,55080,2200,62,
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",Business and Financial Operations,FALSE,FALSE,3,54440,4600,93,
13-2082.00,Tax Preparers,Business and Financial Operations,FALSE,FALSE,3,39390,10600,99,
53-3041.00,Taxi Drivers and Chauffeurs,Transportation and Material Moving,TRUE,FALSE,2,25980,51300,89,
25-9041.00,Teacher Assistants,"Education, Training, and Library",TRUE,FALSE,3,26970,153900,56,
25-3099.00,"Teachers and Instructors, All Other","Education, Training, and Library",TRUE,FALSE,-1,30850,123800,1,Miscellaneous Teachers and Instructors
51-2092.00,Team Assemblers,Production,FALSE,TRUE,2,31590,137600,97,Miscellaneous Assemblers and Fabricators
27-2012.05,Technical Directors/Managers,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,4,71680,16000,-1,Producers and Directors
27-3042.00,Technical Writers,"Arts, Design, Entertainment, Sports, and Media",TRUE,FALSE,4,71850,6100,89,
15-1143.01,Telecommunications Engineering Specialists,Computer and Mathematical,FALSE,FALSE,3,109020,12200,-1,Computer Network Architects
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers","Installation, Maintenance, and Repair",FALSE,FALSE,3,56100,23600,-1,
49-9052.00,Telecommunications Line Installers and Repairers,"Installation, Maintenance, and Repair",FALSE,FALSE,2,58280,13900,49,
41-9041.00,Telemarketers,Sales and Related,FALSE,FALSE,2,25250,21400,99,
43-2021.00,Telephone Operators,Office and Administrative Support,FALSE,FALSE,2,37240,500,97,
43-3071.00,Tellers,Office and Administrative Support,FALSE,FALSE,2,29450,47600,98,
47-2053.00,Terrazzo Workers and Finishers,Construction and Extraction,TRUE,FALSE,2,42500,400,88,
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,Production,FALSE,FALSE,2,28780,1000,97,
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",Production,FALSE,FALSE,2,28220,1000,95,
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",Production,FALSE,FALSE,2,29160,1800,-1,
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",Production,FALSE,FALSE,2,28920,2400,-1,
51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",Production,FALSE,FALSE,-1,27750,2000,-1,
29-1129.00,"Therapists, All Other",Healthcare Practitioners and Technical,TRUE,FALSE,-1,50980,2200,-1,
47-2044.00,Tile and Marble Setters,Construction and Extraction,TRUE,FALSE,2,41840,6900,75,
51-2093.00,Timing Device Assemblers and Adjusters,Production,FALSE,FALSE,2,34650,100,98,
51-9197.00,Tire Builders,Production,FALSE,FALSE,2,46630,2200,94,
49-3093.00,Tire Repairers and Changers,"Installation, Maintenance, and Repair",FALSE,FALSE,2,27890,11400,70,
23-2093.00,"Title Examiners, Abstractors, and Searchers",Legal,FALSE,FALSE,2,47130,5500,99,
51-4111.00,Tool and Die Makers,Production,FALSE,FALSE,3,52750,6700,84,
51-4194.00,"Tool Grinders, Filers, and Sharpeners",Production,FALSE,FALSE,2,38140,1200,88,
39-7011.00,Tour Guides and Escorts,Personal Care and Service,TRUE,FALSE,3,26570,11600,91,Tour and Travel Guides
53-6041.00,Traffic Technicians,Transportation and Material Moving,FALSE,FALSE,3,46570,900,90,
11-3131.00,Training and Development Managers,Management,TRUE,FALSE,4,111340,3800,0.6,
13-1151.00,Training and Development Specialists,Business and Financial Operations,TRUE,TRUE,4,60870,37300,1.4,
33-3052.00,Transit and Railroad Police,Protective Service,FALSE,FALSE,3,74030,300,57,
53-6061.00,"Transportation Attendants, Except Flight Attendants",Transportation and Material Moving,FALSE,FALSE,2,26760,3600,75,
17-2051.01,Transportation Engineers,Architecture and Engineering,FALSE,TRUE,4,86640,28300,-1,Civil Engineers
53-6051.00,Transportation Inspectors,Transportation and Material Moving,FALSE,FALSE,-1,73780,3300,90,
11-3071.01,Transportation Managers,Management,FALSE,TRUE,4,94730,11400,-1,"Transportation, Storage, and Distribution Managers"
19-3099.01,Transportation Planners,"Life, Physical, and Social Science",FALSE,TRUE,4,81340,4800,-1,"Social Scientists and Related Workers, All Other"
33-9093.00,Transportation Security Screeners,Protective Service,FALSE,FALSE,2,41490,4700,-1,
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",Transportation and Material Moving,FALSE,TRUE,2,73780,3300,-1,Transportation Inspectors
53-6099.00,"Transportation Workers, All Other",Transportation and Material Moving,TRUE,FALSE,-1,37490,4400,-1,
11-3071.00,"Transportation, Storage, and Distribution Managers",Management,FALSE,FALSE,-1,94730,11400,59,
41-3041.00,Travel Agents,Sales and Related,FALSE,FALSE,3,38700,9700,10,
39-7012.00,Travel Guides,Personal Care and Service,TRUE,FALSE,3,26570,11600,6,Tour and Travel Guides
11-3031.01,Treasurers and Controllers,Management,TRUE,FALSE,5,127990,64900,-1,Financial Managers
37-3013.00,Tree Trimmers and Pruners,Building and Grounds Cleaning and Maintenance,TRUE,FALSE,2,38190,8100,77,
25-3099.02,Tutors,"Education, Training, and Library",TRUE,FALSE,4,30850,123800,-1,Miscellaneous Teachers and Instructors
27-2023.00,"Umpires, Referees, and Other Sports Officials","Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,3,27020,3400,98,
51-6093.00,Upholsterers,Production,FALSE,FALSE,2,34480,4000,39,
19-3051.00,Urban and Regional Planners,"Life, Physical, and Social Science",TRUE,TRUE,5,73050,4200,13,
29-1069.12,Urologists,Healthcare Practitioners and Technical,TRUE,FALSE,5,200890,16500,-1,"Physicians and Surgeons, All Other"
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",Personal Care and Service,FALSE,FALSE,2,22260,34100,96,
17-2199.02,Validation Engineers,Architecture and Engineering,FALSE,TRUE,4,96980,11700,-1,"Engineers, All Other"
29-1131.00,Veterinarians,Healthcare Practitioners and Technical,TRUE,FALSE,5,93830,5100,4,
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,Healthcare Support,TRUE,FALSE,3,27540,18100,86,
29-2056.00,Veterinary Technologists and Technicians,Healthcare Practitioners and Technical,TRUE,FALSE,3,34420,11800,3,
15-1199.11,Video Game Designers,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other"
25-1194.00,"Vocational Education Teachers, Postsecondary","Education, Training, and Library",FALSE,FALSE,3,53120,9800,-1,
35-3031.00,Waiters and Waitresses,Food Preparation and Serving Related,TRUE,FALSE,2,21780,539000,94,
49-9064.00,Watch Repairers,"Installation, Maintenance, and Repair",FALSE,FALSE,3,39910,200,99,
51-8031.00,Water and Wastewater Treatment Plant and System Operators,Production,FALSE,FALSE,3,46780,10600,61,
11-9121.02,Water Resource Specialists,Management,FALSE,TRUE,4,123860,6100,-1,Natural Sciences Managers
17-2081.01,Water/Wastewater Engineers,Architecture and Engineering,FALSE,TRUE,4,87620,4600,-1,Environmental Engineers
47-4099.03,Weatherization Installers and Technicians,Construction and Extraction,TRUE,TRUE,2,38860,4900,-1,Miscellaneous Construction and Related Workers
15-1199.03,Web Administrators,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other"
15-1134.00,Web Developers,Computer and Mathematical,TRUE,FALSE,3,69430,15100,21,
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Office and Administrative Support,FALSE,FALSE,2,32310,8100,95,
51-4121.06,"Welders, Cutters, and Welder Fitters",Production,FALSE,TRUE,3,41380,48800,-1,"Welders, Cutters, Solderers, and Brazers"
51-4121.00,"Welders, Cutters, Solderers, and Brazers",Production,FALSE,FALSE,-1,41380,48800,94,
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",Production,FALSE,FALSE,2,37670,3700,-1,
53-7073.00,Wellhead Pumpers,Transportation and Material Moving,FALSE,FALSE,2,53490,1700,84,
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Business and Financial Operations,FALSE,TRUE,3,62750,40200,29,Buyers and Purchasing Agents
17-2199.10,Wind Energy Engineers,Architecture and Engineering,FALSE,TRUE,4,96980,11700,-1,"Engineers, All Other"
11-9199.09,Wind Energy Operations Managers,Management,FALSE,TRUE,4,107480,91300,-1,"Managers, All Other"
11-9199.10,Wind Energy Project Managers,Management,FALSE,TRUE,4,107480,91300,-1,"Managers, All Other"
49-9081.00,Wind Turbine Service Technicians,"Installation, Maintenance, and Repair",TRUE,TRUE,3,54370,1300,-1,
51-7099.00,"Woodworkers, All Other",Production,FALSE,FALSE,-1,31170,1900,-1,
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",Production,FALSE,FALSE,2,29730,11100,97,
43-9022.00,Word Processors and Typists,Office and Administrative Support,FALSE,FALSE,2,39750,4100,81,
27-3043.00,Writers and Authors,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,-1,62170,12800,4,
19-1023.00,Zoologists and Wildlife Biologists,"Life, Physical, and Social Science",FALSE,TRUE,5,63420,1900,30,
